Ticker,MaxDrawdown,DebtToEquity,ReturnSD,PriceChange12M,RSI,EarningsGrowth,ROE,ROA,OperatingMargin,EBITDAMargin,LogMarketCap,RevenueGrowth,PE,Sector,MaxDrawdown_ZScore,DebtToEquity_ZScore,ReturnSD_ZScore,PriceChange12M_ZScore,RSI_ZScore,EarningsGrowth_ZScore,ROE_ZScore,ROA_ZScore,OperatingMargin_ZScore,EBITDAMargin_ZScore,LogMarketCap_ZScore,RevenueGrowth_ZScore,PE_ZScore,Risk_Score,Momentum_Score,Quality_Score,Size_Score,Growth_Score
WTFC,0.1929965634101284,,0.01645995931721445,0.23692024,54.76146667996231,0.197,0.12336001,0.01249,0.46325,0.0,23.036765662143768,0.104,12.564124,financial-services,-0.44195799889703785,0.0,-0.26616521965034834,0.7197324186028068,0.17429955615201778,-0.2385321090225547,-0.28060584160653623,-0.5804308108997205,0.33873726265530124,-0.5367081067895128,-0.6247112129293101,-0.12968970822293696,-0.09184242656635262,-0.23604107284912876,0.21849995524408994,-0.26475187416011703,-0.6247112129293101,-0.12968970822293696
OWL,0.5858658519513626,75.273,0.02705421799229514,-0.46260685,63.22731887572599,6.366,0.05704,0.043870002,0.28179002,0.42345002,23.47590990836515,0.103,83.833336,financial-services,2.2889745277891014,-0.37375088717101085,1.1346925288901908,-1.904057704577416,1.1134624324715074,1.248359547314528,-0.5872362455889388,0.12515184170106147,0.07465127463505031,1.1740776810273161,-0.27293656580674774,-0.13338401775252587,-0.03126494861839653,1.0166387231694272,0.15258809173620644,0.19666113794362228,-0.27293656580674774,-0.13338401775252587
IBKR,0.18696242504848729,152.192,0.02334608876124557,0.531078,61.17231697783307,0.229,0.2356,0.024249999,0.76811,0.0,25.652689167184356,0.168,34.91416,financial-services,-0.48390280141269904,0.1163061560608115,0.6443739775673069,1.8230609906882975,0.8854899320500035,-0.23081926528729996,0.2383354775621556,-0.3160059938139043,0.7824122498775729,-0.5367081067895128,1.470763282759219,0.10674610167075327,-0.0728453200328045,0.09225911073847311,0.8259105524836671,0.04200840670907785,1.470763282759219,0.10674610167075327
SEIC,0.19356526164095592,2.521,0.014035279106893901,0.053041816,69.64336078129925,0.197,0.29627,0.14,0.30455,0.29774,23.110955833697666,0.128,15.448805,financial-services,-0.4380048354868807,-0.8372596432547034,-0.5867758602372012,0.03004019702330334,1.8252287415549369,-0.2385321090225547,0.5188430741323666,2.286644979379889,0.10777478652798203,0.6661950373987499,-0.5652814887717079,-0.04102627951280312,-0.08939050244988578,-0.6206801129929285,0.5389122765185618,0.8948644693597468,-0.5652814887717079,-0.04102627951280312
NTRS,0.12386237084814612,,0.016571599874824216,0.53988063,63.97482629407416,0.426,0.14462,0.01101,0.31721002,0.0,24.158715845076948,0.139,17.56754,financial-services,-0.9225270346563309,0.0,-0.2514032108137237,1.8560779445449518,1.1963874825258094,-0.1833370710421378,-0.1823103298543239,-0.6137087669001426,0.12619942148085778,-0.5367081067895128,0.27402225127154023,-0.0003888746873250839,-0.08758961790046682,-0.39131008182335153,0.9563761186762078,-0.3016319455157804,0.27402225127154023,-0.0003888746873250839
XP,0.2736383650490633,677.346,0.028676492984539604,-0.12623376,38.892783633855416,0.089,0.22944,0.013739999,0.29952,0.0,22.88549791371556,0.097,8.494949,financial-services,0.11860330108155433,3.46210389759885,1.3492027237842088,-0.6423876365238512,-1.5860994761440677,-0.26456295662903956,0.20985473263265994,-0.5523244516277126,0.10045442575343629,-0.5367081067895128,-0.7458836051039118,-0.15554987493005928,-0.09530114810839624,1.6433033074882042,-0.8310166897656529,-0.1946808500077823,-0.7458836051039118,-0.15554987493005928
BNY,0.10148105335382718,,0.012436035124037145,0.54217005,65.95404810965299,0.418,0.13472,0.01196,0.37647998,0.0,25.282492970150244,0.134,17.264267,financial-services,-1.0781051613209962,0.0,-0.7982407105774405,1.8646651138907613,1.4159532876226006,-0.1852652819759515,-0.22808295563387043,-0.5923479167647365,0.21245737183729865,-0.5367081067895128,1.1742191797718382,-0.018860422335269644,-0.08784739419620742,-0.6254486239661455,1.0317843731791367,-0.28617040183770526,1.1742191797718382,-0.018860422335269644
ICE,0.2252752177284475,70.986,0.013437811989050218,-0.1432172,42.06695714088084,0.797,0.13853,0.0211,0.57306,0.63479,25.1834847781417,0.204,22.266376,financial-services,-0.2175810125388803,-0.40106370382664625,-0.665777748637206,-0.7060892183019406,-1.233971202243084,-0.09391628898652783,-0.21046742995507534,-0.38683405335672433,0.4985481605982182,2.0279150103572166,1.0949090849550873,0.2397412447359539,-0.0835956964555228,-0.4281408216675775,-0.6779922365105174,0.48229042191090876,1.0949090849550873,0.2397412447359539
SOFI,0.5296491757482361,17.724,0.03472589842797427,0.16654217,47.92100008505743,1.012,0.06597,0.012619999,0.18283,0.0,23.720817331513924,0.425,34.711113,financial-services,1.8981983738287045,-0.7404001257329804,2.1491035709696513,0.4557579598659959,-0.5845504844679904,-0.04209562014028488,-0.5459484124362771,-0.5775077696820861,-0.06936921217534052,-0.5367081067895128,-0.0767545069567156,1.0561836507751028,-0.07301790613021918,1.102300606355125,-0.05696271491409314,-0.43238337527080406,-0.0767545069567156,1.0561836507751028
AMG,0.19722068662794662,73.417,0.019055140763302354,0.7053143,56.631747894687074,0.736,0.21834,0.02589,0.22096,0.25694,22.79962673431054,0.097,12.390643,financial-services,-0.4125950636187332,-0.38557561022042985,0.07699046014932323,2.4765874796187917,0.3817799898437577,-0.10861889735685724,0.15853390978892593,-0.2791303984634664,-0.013877093619986524,0.5013584407611429,-0.8146703513566944,-0.15554987493005928,-0.09198988212474841,-0.24039340456327996,0.916582857368564,0.09172121461665397,-0.8146703513566944,-0.15554987493005928
EG,0.16430952490966877,23.471,0.014525187856459515,0.026035547,61.565723889843746,2.307,0.13822,0.02655,0.20232001,0.0,23.359268448514765,-0.047,7.183503,financial-services,-0.6413687668552471,-0.7037855334026942,-0.5219962008995394,-0.07125506784792307,0.9291326934051803,0.27003352477080644,-0.211900714196657,-0.2642902288957106,-0.041004618795717256,-0.5367081067895128,-0.3663717154911292,-0.6875304471908621,-0.09641585232520355,-0.6223835003858269,0.37597038344268796,-0.2634759171693994,-0.3663717154911292,-0.6875304471908621
NU,0.3502132499115716,,0.023880343586807806,0.066164136,34.62069230414069,0.559,0.30055,0.0484,0.48231,0.0,24.848623838446404,0.437,19.584616,financial-services,0.6508944470114336,0.0,0.715017430312558,0.07925946830157549,-2.060025725780476,-0.15128056426748515,0.5386316436613019,0.22700932421862913,0.3664760452324071,-0.5367081067895128,0.8266701408950997,1.1005153651301698,-0.08587514157218427,0.45530395910799726,-0.710682273915462,0.14885222658070635,0.8266701408950997,1.1005153651301698
ZION,0.20659344127036394,,0.01932142716097415,0.30203307,53.76729679029409,0.379,0.14123,0.010930001,0.36098,0.0,22.93563553333936,0.102,9.645963,financial-services,-0.3474427056610318,0.0,0.11220098076714657,0.9639579856874395,0.06401090103017967,-0.19466531027829323,-0.1979839865606535,-0.6155075528474924,0.18989962917363187,-0.5367081067895128,-0.7057210762708767,-0.13707832728211478,-0.09432280804757462,-0.07841390829796174,0.2777678588131086,-0.2900750042560067,-0.7057210762708767,-0.13707832728211478
BOKF,0.10191874859253813,,0.014697542070247531,0.37689555,46.170550285954896,0.382,0.104499996,0.011779999,0.37518,0.0,22.795690948952863,0.103,13.219918,financial-services,-1.0750626324213468,0.0,-0.49920614608933656,1.2447525945435125,-0.7787373696348074,-0.1939422311781131,-0.36780507019431496,-0.5963952582228662,0.21056545879561,-0.5367081067895128,-0.8178230956252569,-0.13338401775252587,-0.09128501410929608,-0.5247562595035612,0.09069099791019732,-0.32258574410277097,-0.8178230956252569,-0.13338401775252587
SSB,0.1784455508333837,,0.01582720533655075,0.054391384,46.408988056746445,1.621,0.10596,0.014049999,0.50286,0.0,22.946742390595784,0.228,10.193966,financial-services,-0.5431057208011909,0.0,-0.349833019721868,0.03510216422883371,-0.7522861751818907,0.10468943719628238,-0.36105474527222997,-0.5453540689519485,0.39638328457970645,-0.5367081067895128,-0.6968239750891185,0.3284046734460878,-0.09385701589530676,-0.29764624684101965,-0.20416485791892489,-0.2616834091084962,-0.6968239750891185,0.3284046734460878
AGNC,0.1871225179472608,722.896,0.012190757256923528,0.136971,47.77147542305676,,0.13248,0.013710001,1.29825,0.0,23.18459306977847,,7.9765625,financial-services,-0.4827899556970782,3.7523065564894944,-0.8306733149936235,0.34484224997278323,-0.6011380657767587,5.351860437634835e-17,-0.23843959015368713,-0.5529989598196725,1.5539462580321852,-0.5367081067895128,-0.5062946912438028,1.0253768749604344e-16,-0.0957417667976034,0.8129477619329308,-0.08543193860132513,0.05644990031732822,-0.5062946912438028,1.0253768749604344e-16
FDS,0.5879672531830736,72.972,0.024764828069898437,-0.49890924,56.47700930913787,-0.045,0.28084,0.109139994,0.29799,0.37905997,22.857671511235477,0.071,14.929215,financial-services,2.3035818924843836,-0.38841074047742963,0.8319710539309607,-2.040220912109288,0.36461399973177344,-0.29686048977041885,0.4475025068820228,1.592754491649644,0.0982277553786738,0.994736877925032,-0.7681738275020149,-0.251601922699371,-0.0898321440912579,0.9157140686459716,-0.6574891340493111,0.7833054079588432,-0.7681738275020149,-0.251601922699371
ORI,0.1390249731567567,26.837,0.014280714452444452,0.04073,44.05978660503925,0.347,0.17277001,0.0295,0.17975001,0.14799,22.983345385712017,0.135,9.692118,financial-services,-0.8171279998080141,-0.6823404807171638,-0.5543224327605878,-0.01613903131682031,-1.0128958269241306,-0.202378154013548,-0.052158827488617464,-0.19795916794892332,-0.07385164517374873,0.06118816616145454,-0.667503300159563,-0.015166112805680733,-0.09428357717331314,-0.6845969710952552,-0.410471004084833,-0.06569536861245874,-0.667503300159563,-0.015166112805680733
JHG,0.09861935751127475,6.91,0.01402795397270068,0.3882637,60.439652570508734,-0.232,0.16207,0.0791,0.16507,0.31059,22.800537281668202,0.11,10.259406,financial-services,-1.097997523706784,-0.8092969765176881,-0.5877444481590546,1.2873923151708169,0.8042114976705373,-0.3419324203483139,-0.10163029754593125,0.9173020601733308,-0.09521605260395545,0.7181104851142707,-0.8139409612344597,-0.10752385104540349,-0.09380139313695617,-0.8316796494611755,0.5832237974976802,0.35964154878442867,-0.8139409612344597,-0.10752385104540349
STWD,0.14527900711759878,315.953,0.010421809661824403,-0.12278032,45.89473996994819,-0.604,0.053000003,0.00619,0.17406,0.0,22.60672706344585,0.218,18.2,financial-services,-0.7736546480729349,1.1596404617159348,-1.064577736374753,-0.6294344544490934,-0.8093345031199708,-0.43159422877065057,-0.6059151618345441,-0.7220869749555713,-0.08213254497708336,-0.5367081067895128,-0.969191819490144,0.2914615781501987,-0.08705203890067427,-0.22619730757725107,-0.6234543954465716,-0.48671069713917786,-0.969191819490144,0.2914615781501987
ALL,0.11483808279834226,23.719,0.014663442113123638,0.045114636,53.9126823835056,3.384,0.45221,0.07521,0.18954,0.21767999,24.74427549755464,0.03,4.7920356,financial-services,-0.9852571143143842,-0.7022055057538495,-0.5037151155818661,0.00030688592498433583,0.08013931300083277,0.5296189217354746,1.2398312826235274,0.8298350001451943,-0.05960388000889874,0.3427435772229463,0.7430823423280647,-0.4030686134125162,-0.09844855423983614,-0.7303925785500333,0.20335504022043058,0.5882014949956923,0.7430823423280647,-0.4030686134125162
FNF,0.24402486375034124,54.788,0.016207749632105452,-0.07303107,53.34088352344893,2.0,0.1047,0.0127799995,0.19252001,0.16118999,23.29463671317559,0.167,17.298933,financial-services,-0.08724754113120926,-0.5042624451814358,-0.2995144045700017,-0.44283468919107644,0.016706565810213715,0.19603843018570602,-0.36688035218962683,-0.573910141574623,-0.05526695191511063,0.11451761290778899,-0.41814469461470416,0.10305179214116436,-0.08781792875395524,-0.2970081302942156,-0.07669656439838556,-0.22038495819289286,-0.41814469461470416,0.10305179214116436
OMF,0.2968203340928859,663.192,0.018169807436556423,0.016923428,46.656059974060916,0.084,0.23915,0.03001,0.37375,0.0,22.54435678937711,0.091,7.970194,financial-services,0.2797469565947585,3.3719276421885716,-0.04007540437694237,-0.1054328547774369,-0.7248771480506416,-0.2657680884626731,0.25474889387704347,-0.1864917641920211,0.20848432243226997,-0.5367081067895128,-1.019153264596741,-0.17771573210759276,-0.09574717990176838,1.2038663981354625,-0.3653593637635839,-0.0649916636680551,-1.019153264596741,-0.17771573210759276
BAM,0.30367263450436555,26.373,0.0184850555213631,-0.16730368,56.60706662731631,0.056,0.22388001,0.12001,0.64499,0.63244,25.061000570598193,0.238,30.72436,financial-services,0.327379007819273,-0.6852966614795186,0.0016092227270521231,-0.7964329222551042,0.3790419630604956,-0.272516826731021,0.1841481324702335,1.8371677223201337,0.603230775014337,2.0184207455999035,0.9967936268625699,0.36534776874197683,-0.07640657053612629,-0.11876947697773117,-0.22996926197520987,1.1607418438511519,0.9967936268625699,0.36534776874197683
JEF,0.4804758296096596,343.678,0.025601173692978936,0.044614196,65.24164463547388,0.228,,,0.13408,0.0,23.086606464599196,0.266,17.442953,financial-services,1.5563821659126706,1.336278633345861,0.9425593718569772,-0.0015701672270877376,1.3369225083887213,-0.23106029165402667,1.2832783595455456e-16,0.0,-0.1403170427437514,-0.5367081067895128,-0.5847864482376991,0.46878843557046634,-0.08769551448657055,1.2784067237051697,0.3680973498358689,-0.169256287383316,-0.5847864482376991,0.46878843557046634
STT,0.11791033740995753,,0.015522450122298569,0.58010876,64.17560012409481,-0.241,0.11261,0.00801,0.27818,0.0,24.475314523149414,-0.028,15.62944,financial-services,-0.9639011053469358,0.0,-0.3901301954268068,2.0069658396342045,1.2186604118578652,-0.34410165764885436,-0.33030848654152445,-0.6811640831172144,0.06939746771590007,-0.5367081067895128,0.5276322876473032,-0.6173385661286729,-0.08923696612722895,-0.45134376692458095,0.9605081979477386,-0.36969580218308784,0.5276322876473032,-0.6173385661286729
ALLY,0.2304083944179685,,0.01860295943340592,0.21765387,53.31545266695742,,0.09356,0.00715,0.21019,0.0,23.286772007052335,0.197,10.279126,financial-services,-0.18189901958216004,0.0,0.017199422460132716,0.6474680102072209,0.013885383042365872,5.351860437634835e-17,-0.41838611493550043,-0.7005012737661083,-0.029551106650176996,-0.5367081067895128,-0.42444468429926796,0.2138810780288316,-0.09378463151112067,-0.054899865707342434,0.22045113108319558,-0.4212866505353246,-0.42444468429926796,0.2138810780288316
FIS,0.48190000748003914,132.328,0.018721683145831013,-0.4552276,50.40860753495659,30.406,0.17225,0.040700004,0.16388,0.28916,23.837458929565262,0.301,8.441861,financial-services,1.5662819819162264,-0.01024896174827234,0.032898022766861816,-1.8763795723888859,-0.30858670506605906,7.042633403424671,-0.054563092451407634,0.053874102535233066,-0.09694790733988178,0.6315308707529,0.016680753432956552,0.5980892691060781,-0.09534627190111196,0.529643680978272,1.6192223753232422,0.13347349337421094,0.016680753432956552,0.5980892691060781
PYPL,0.4992285689350682,58.28,0.024549009524874817,-0.38122553,47.55091476939937,-0.062,0.25120002,0.04738,0.17969999,0.19482,24.38722551667069,0.072,8.298311,financial-services,1.6867371396454913,-0.48201463651302456,0.8034337970687876,-1.5988121941749966,-0.6256060547165418,-0.300957938004773,0.31046213186654376,0.2040745167048247,-0.07392444128626219,0.2503866421550608,0.4570689603668879,-0.24790761316978205,-0.09546828667741437,0.669385433400418,-0.8417920622987705,0.17274971236004177,0.4570689603668879,-0.24790761316978205
BRO,0.5161725619024191,64.37,0.017669692024785227,-0.48411846,39.568062747655084,-0.079,0.11926,0.05515,0.47180998,0.39725,23.698691482681294,0.357,18.833876,financial-services,1.8045190657876342,-0.4432147640071184,-0.10620467035306183,-1.984743571727614,-1.5111871034532327,-0.30505538623912704,-0.2995622278108189,0.3787837857070407,0.3511949449262548,1.0682266484626781,-0.09447832488751416,0.804970602763057,-0.08651325632774869,0.4183665438091513,-1.266995353806658,0.37466078782128864,-0.09447832488751416,0.804970602763057
JPM,0.15471736614686005,,0.013434639997126924,0.15488708,48.24429534157944,0.172,0.16465001,0.01272,0.43741,0.0,27.433726456124806,0.127,14.65933,financial-services,-0.7080462576404358,0.0,-0.6661971748189081,0.412041983081199,-0.5486855891220036,-0.2445577681907225,-0.08970162762295257,-0.5752592366564115,0.3011312741037579,-0.5367081067895128,2.8974556946946546,-0.04472058904239203,-0.09006154122049773,-0.45808114415311457,-0.12706712474384238,-0.22513442424127972,2.8974556946946546,-0.04472058904239203
SF,0.21011742661828806,41.528,0.016276605219960983,0.13884532,42.593174566948285,4.692,0.15313,0.021189999,0.21587,0.0,23.133398180629523,0.143,14.150097,financial-services,-0.3229466035453754,-0.5887429557607982,-0.290409767168178,0.3518724599160166,-1.1755950506156976,0.8448814094140132,-0.14296436567412787,-0.3848104163553176,-0.02128477480138571,-0.5367081067895128,-0.5473041413727935,0.014388363431030463,-0.09049437960838212,-0.4006997754914505,0.007052939571444076,-0.271441915905086,-0.5473041413727935,0.014388363431030463
AXP,0.2389533135057276,177.847,0.016389743849566648,0.061342597,49.173393844445336,0.176,0.34419,0.03796,0.21245001,0.0,26.083316565048225,0.116,19.449781,financial-services,-0.12250115328085122,0.27975619368626686,-0.2754496712517786,0.06117481284280227,-0.4456156556813624,-0.24359366272381566,0.740401076895586,-0.00773517621678075,-0.026262023438630027,-0.5367081067895128,1.8157155444097195,-0.08535799386787002,-0.08598974876384387,-0.03939821028212098,-0.2093448351874586,0.042423942612665605,1.8157155444097195,-0.08535799386787002
